timestamp	player	team	role	selection
8/17/2021 23:55:14	JJANGGU	HOU	MT	second_team
8/17/2021 23:55:14	Feath5r	NYXL	DPS	second_team
8/17/2021 23:55:14	Flora	NYXL	DPS	second_team
8/17/2021 23:55:14	Vestola	PAR	OT	second_team
8/17/2021 23:56:54	Pelican	ATL	DPS	first_team
8/17/2021 23:56:54	Ga9a	CDH	MT	first_team
8/17/2021 23:56:54	Piggy	HOU	OT	first_team
8/17/2021 23:56:54	Shy	HZS	DPS	first_team
8/17/2021 23:56:54	Kaan	PAR	FS	first_team
8/17/2021 23:56:54	Aspire	TOR	DPS	first_team
8/17/2021 23:56:54	Mmonk	CDH	FS	second_team
8/17/2021 23:56:54	Skewed	LAG	MS/FS	second_team
8/17/2021 23:56:54	Gwangboong	NYXL	DPS	second_team
8/17/2021 23:56:54	Flora	NYXL	DPS	second_team
8/17/2021 23:56:54	Daan	PAR	MT	second_team
8/17/2021 23:56:54	Naga	PAR	DPS	second_team
8/17/2021 23:56:56	Pelican	ATL	DPS	first_team
8/17/2021 23:56:56	Mmonk	CDH	FS	first_team
8/17/2021 23:56:56	Ga9a	CDH	MT	first_team
8/17/2021 23:56:56	Nisha	CDH	MS	first_team
8/17/2021 23:56:56	Piggy	HOU	OT	first_team
8/17/2021 23:56:56	Shy	HZS	DPS	first_team
8/17/2021 23:56:56	Faith	BOS	MS	second_team
8/17/2021 23:56:56	ChoiSehwan	GZC	DPS	second_team
8/17/2021 23:56:56	JJANGGU	HOU	MT	second_team
8/17/2021 23:56:56	Skewed	LAG	MS/FS	second_team
8/17/2021 23:56:56	Kaan	PAR	FS	second_team
8/17/2021 23:56:56	Aspire	TOR	DPS	second_team
8/17/2021 23:59:54	Pelican	ATL	DPS	first_team
8/17/2021 23:59:54	Mmonk	CDH	FS	first_team
8/17/2021 23:59:54	Piggy	HOU	OT	first_team
8/17/2021 23:59:54	Skewed	LAG	MS/FS	first_team
8/17/2021 23:59:54	Flora	NYXL	DPS	first_team
8/17/2021 23:59:54	Mag	WAS	MT	first_team
8/17/2021 23:59:54	Valentine	BOS	DPS	second_team
8/17/2021 23:59:54	Ga9a	CDH	MT	second_team
8/17/2021 23:59:54	Nisha	CDH	MS	second_team
8/17/2021 23:59:54	Shy	HZS	DPS	second_team
8/17/2021 23:59:54	Kaan	PAR	FS	second_team
8/17/2021 23:59:54	Vestola	PAR	OT	second_team
8/18/2021 0:10:22	Pelican	ATL	DPS	first_team
8/18/2021 0:10:22	Nisha	CDH	MS	first_team
8/18/2021 0:10:22	Piggy	HOU	OT	first_team
8/18/2021 0:10:22	MuZe	LAG	MT	first_team
8/18/2021 0:10:22	Kaan	PAR	FS	first_team
8/18/2021 0:10:22	Assassin	WAS	DPS	first_team
8/18/2021 0:10:22	Mmonk	CDH	FS	second_team
8/18/2021 0:10:22	Shy	HZS	DPS	second_team
8/18/2021 0:10:22	Skewed	LAG	MS/FS	second_team
8/18/2021 0:10:22	Vestola	PAR	OT	second_team
8/18/2021 0:10:22	Naga	PAR	DPS	second_team
8/18/2021 0:10:22	Mag	WAS	MT	second_team
8/18/2021 0:27:55	Pelican	ATL	DPS	first_team
8/18/2021 0:27:55	Ga9a	CDH	MT	first_team
8/18/2021 0:27:55	Nisha	CDH	MS	first_team
8/18/2021 0:27:55	Piggy	HOU	OT	first_team
8/18/2021 0:27:55	Shy	HZS	DPS	first_team
8/18/2021 0:27:55	Kaan	PAR	FS	first_team
8/18/2021 0:27:55	MuZe	LAG	MT	second_team
8/18/2021 0:27:55	Vestola	PAR	OT	second_team
8/18/2021 0:27:55	Dridro	PAR	MS	second_team
8/18/2021 0:27:55	Na1st	TOR	DPS	second_team
8/18/2021 0:27:55	Aspire	TOR	DPS	second_team
8/18/2021 0:27:55	Aztac	TOR	FS/OT	second_team
8/18/2021 0:27:55	Pelican	ATL	DPS	first_team
8/18/2021 0:27:55	Piggy	HOU	OT	first_team
8/18/2021 0:27:55	Shy	HZS	DPS	first_team
8/18/2021 0:27:55	Skewed	LAG	MS/FS	first_team
8/18/2021 0:27:55	MuZe	LAG	MT	first_team
8/18/2021 0:27:55	Kaan	PAR	FS	first_team
8/18/2021 0:27:55	Valentine	BOS	DPS	second_team
8/18/2021 0:27:55	Faith	BOS	MS	second_team
8/18/2021 0:27:55	Ga9a	CDH	MT	second_team
8/18/2021 0:27:55	Flora	NYXL	DPS	second_team
8/18/2021 0:27:55	Naga	PAR	DPS	second_team
8/18/2021 0:27:55	Aspire	TOR	DPS	second_team
8/18/2021 0:40:20	Pelican	ATL	DPS	first_team
8/18/2021 0:40:20	Mmonk	CDH	FS	first_team
8/18/2021 0:40:20	Ga9a	CDH	MT	first_team
8/18/2021 0:40:20	Nisha	CDH	MS	first_team
8/18/2021 0:40:20	Piggy	HOU	OT	first_team
8/18/2021 0:40:20	Shy	HZS	DPS	first_team
8/18/2021 0:40:20	ChoiSehwan	GZC	DPS	second_team
8/18/2021 0:40:20	JJANGGU	HOU	MT	second_team
8/18/2021 0:40:20	Skewed	LAG	MS/FS	second_team
8/18/2021 0:40:20	Flora	NYXL	DPS	second_team
8/18/2021 0:40:20	Daan	PAR	MT	second_team
8/18/2021 0:40:20	Kaan	PAR	FS	second_team
8/18/2021 1:03:18	Pelican	ATL	DPS	first_team
8/18/2021 1:03:18	Mmonk	CDH	FS	first_team
8/18/2021 1:03:18	Ga9a	CDH	MT	first_team
8/18/2021 1:03:18	Nisha	CDH	MS	first_team
8/18/2021 1:03:18	Piggy	HOU	OT	first_team
8/18/2021 1:03:18	Aspire	TOR	DPS	first_team
8/18/2021 1:03:18	Skewed	LAG	MS/FS	second_team
8/18/2021 1:03:18	MuZe	LAG	MT	second_team
8/18/2021 1:03:18	Gwangboong	NYXL	DPS	second_team
8/18/2021 1:03:18	Flora	NYXL	DPS	second_team
8/18/2021 1:03:18	Vestola	PAR	OT	second_team
8/18/2021 1:03:18	Naga	PAR	DPS	second_team
8/18/2021 1:07:50	Pelican	ATL	DPS	first_team
8/18/2021 1:07:50	Piggy	HOU	OT	first_team
8/18/2021 1:07:50	Shy	HZS	DPS	first_team
8/18/2021 1:07:50	Skewed	LAG	MS/FS	first_team
8/18/2021 1:07:50	MuZe	LAG	MT	first_team
8/18/2021 1:07:50	Kaan	PAR	FS	first_team
8/18/2021 1:07:50	Faith	BOS	MS	second_team
8/18/2021 1:07:50	Mmonk	CDH	FS	second_team
8/18/2021 1:07:50	Ga9a	CDH	MT	second_team
8/18/2021 1:07:50	Flora	NYXL	DPS	second_team
8/18/2021 1:07:50	Vestola	PAR	OT	second_team
8/18/2021 1:07:50	Na1st	TOR	DPS	second_team
8/18/2021 1:13:03	Pelican	ATL	DPS	first_team
8/18/2021 1:13:03	Gaebullssi	BOS	OT	first_team
8/18/2021 1:13:03	Faith	BOS	MS	first_team
8/18/2021 1:13:03	Shy	HZS	DPS	first_team
8/18/2021 1:13:03	Skewed	LAG	MS/FS	first_team
8/18/2021 1:13:03	Mag	WAS	MT	first_team
8/18/2021 1:13:03	ChoiSehwan	GZC	DPS	second_team
8/18/2021 1:13:03	SparkR	LDN	DPS	second_team
8/18/2021 1:13:03	Daan	PAR	MT	second_team
8/18/2021 1:13:03	Kaan	PAR	FS	second_team
8/18/2021 1:13:03	Vestola	PAR	OT	second_team
8/18/2021 1:13:03	Dridro	PAR	MS	second_team
8/18/2021 1:15:59	Pelican	ATL	DPS	first_team
8/18/2021 1:15:59	Ga9a	CDH	MT	first_team
8/18/2021 1:15:59	Nisha	CDH	MS	first_team
8/18/2021 1:15:59	Piggy	HOU	OT	first_team
8/18/2021 1:15:59	Flora	NYXL	DPS	first_team
8/18/2021 1:15:59	Kaan	PAR	FS	first_team
8/18/2021 1:15:59	Mmonk	CDH	FS	second_team
8/18/2021 1:15:59	ChoiSehwan	GZC	DPS	second_team
8/18/2021 1:15:59	JJANGGU	HOU	MT	second_team
8/18/2021 1:15:59	Shy	HZS	DPS	second_team
8/18/2021 1:15:59	Skewed	LAG	MS/FS	second_team
8/18/2021 1:15:59	MuZe	LAG	MT	second_team
8/18/2021 1:18:25	Pelican	ATL	DPS	first_team
8/18/2021 1:18:25	Ga9a	CDH	MT	first_team
8/18/2021 1:18:25	Piggy	HOU	OT	first_team
8/18/2021 1:18:25	Shy	HZS	DPS	first_team
8/18/2021 1:18:25	Skewed	LAG	MS/FS	first_team
8/18/2021 1:18:25	Kaan	PAR	FS	first_team
8/18/2021 1:18:25	Gaebullssi	BOS	OT	second_team
8/18/2021 1:18:25	Mmonk	CDH	FS	second_team
8/18/2021 1:18:25	Nisha	CDH	MS	second_team
8/18/2021 1:18:25	ChoiSehwan	GZC	DPS	second_team
8/18/2021 1:18:25	JJANGGU	HOU	MT	second_team
8/18/2021 1:18:25	Flora	NYXL	DPS	second_team
8/18/2021 1:31:29	Pelican	ATL	DPS	first_team
8/18/2021 1:31:29	Ga9a	CDH	MT	first_team
8/18/2021 1:31:29	Piggy	HOU	OT	first_team
8/18/2021 1:31:29	Shy	HZS	DPS	first_team
8/18/2021 1:31:29	Skewed	LAG	MS/FS	first_team
8/18/2021 1:31:29	Kaan	PAR	FS	first_team
8/18/2021 1:31:29	Valentine	BOS	DPS	second_team
8/18/2021 1:31:29	Mmonk	CDH	FS	second_team
8/18/2021 1:31:29	Nisha	CDH	MS	second_team
8/18/2021 1:31:29	JJANGGU	HOU	MT	second_team
8/18/2021 1:31:29	Vestola	PAR	OT	second_team
8/18/2021 1:31:29	Naga	PAR	DPS	second_team
8/18/2021 1:33:13	Pelican	ATL	DPS	first_team
8/18/2021 1:33:13	Gaebullssi	BOS	OT	first_team
8/18/2021 1:33:13	Ga9a	CDH	MT	first_team
8/18/2021 1:33:13	Shy	HZS	DPS	first_team
8/18/2021 1:33:13	Skewed	LAG	MS/FS	first_team
8/18/2021 1:33:13	Kaan	PAR	FS	first_team
8/18/2021 5:44:07	Pelican	ATL	DPS	first_team
8/18/2021 5:44:07	Piggy	HOU	OT	first_team
8/18/2021 5:44:07	Shy	HZS	DPS	first_team
8/18/2021 5:44:07	Skewed	LAG	MS/FS	first_team
8/18/2021 5:44:07	MuZe	LAG	MT	first_team
8/18/2021 5:44:07	Kaan	PAR	FS	first_team
8/18/2021 5:44:07	Mmonk	CDH	FS	second_team
8/18/2021 5:44:07	Flora	NYXL	DPS	second_team
8/18/2021 5:44:07	Vestola	PAR	OT	second_team
8/18/2021 5:44:07	Dridro	PAR	MS	second_team
8/18/2021 5:44:07	Naga	PAR	DPS	second_team
8/18/2021 5:44:07	Mag	WAS	MT	second_team
8/18/2021 6:01:48	Pelican	ATL	DPS	first_team
8/18/2021 6:01:48	Faith	BOS	MS	first_team
8/18/2021 6:01:48	MuZe	LAG	MT	first_team
8/18/2021 6:01:48	Flora	NYXL	DPS	first_team
8/18/2021 6:01:48	Kaan	PAR	FS	first_team
8/18/2021 6:01:48	Vestola	PAR	OT	first_team
8/18/2021 6:01:48	Gaebullssi	BOS	OT	second_team
8/18/2021 6:01:48	Mmonk	CDH	FS	second_team
8/18/2021 6:01:48	Ga9a	CDH	MT	second_team
8/18/2021 6:01:48	Nisha	CDH	MS	second_team
8/18/2021 6:01:48	ChoiSehwan	GZC	DPS	second_team
8/18/2021 6:01:48	Shy	HZS	DPS	second_team
8/18/2021 6:10:20	Pelican	ATL	DPS	first_team
8/18/2021 6:10:20	Mmonk	CDH	FS	first_team
8/18/2021 6:10:20	Ga9a	CDH	MT	first_team
8/18/2021 6:10:20	Piggy	HOU	OT	first_team
8/18/2021 6:10:20	Shy	HZS	DPS	first_team
8/18/2021 6:10:20	Skewed	LAG	MS/FS	first_team
8/18/2021 6:10:20	Nisha	CDH	MS	second_team
8/18/2021 6:10:20	MuZe	LAG	MT	second_team
8/18/2021 6:10:20	Flora	NYXL	DPS	second_team
8/18/2021 6:10:20	Kaan	PAR	FS	second_team
8/18/2021 6:10:20	Vestola	PAR	OT	second_team
8/18/2021 6:10:20	Aspire	TOR	DPS	second_team
8/18/2021 6:10:56	Pelican	ATL	DPS	first_team
8/18/2021 6:10:56	Ga9a	CDH	MT	first_team
8/18/2021 6:10:56	Piggy	HOU	OT	first_team
8/18/2021 6:10:56	Shy	HZS	DPS	first_team
8/18/2021 6:10:56	Skewed	LAG	MS/FS	first_team
8/18/2021 6:10:56	Kaan	PAR	FS	first_team
8/18/2021 6:10:56	Mmonk	CDH	FS	second_team
8/18/2021 6:10:56	Flora	NYXL	DPS	second_team
8/18/2021 6:10:56	Vestola	PAR	OT	second_team
8/18/2021 6:10:56	Dridro	PAR	MS	second_team
8/18/2021 6:10:56	Aspire	TOR	DPS	second_team
8/18/2021 6:10:56	Mag	WAS	MT	second_team
8/18/2021 7:01:02	Pelican	ATL	DPS	first_team
8/18/2021 7:01:02	Mmonk	CDH	FS	first_team
8/18/2021 7:01:02	Piggy	HOU	OT	first_team
8/18/2021 7:01:02	Skewed	LAG	MS/FS	first_team
8/18/2021 7:01:02	MuZe	LAG	MT	first_team
8/18/2021 7:01:02	Aspire	TOR	DPS	first_team
8/18/2021 7:01:02	Ga9a	CDH	MT	second_team
8/18/2021 7:01:02	Nisha	CDH	MS	second_team
8/18/2021 7:01:02	Shy	HZS	DPS	second_team
8/18/2021 7:01:02	Kaan	PAR	FS	second_team
8/18/2021 7:01:02	Vestola	PAR	OT	second_team
8/18/2021 7:01:02	Naga	PAR	DPS	second_team
8/18/2021 7:52:20	Pelican	ATL	DPS	first_team
8/18/2021 7:52:20	Mmonk	CDH	FS	first_team
8/18/2021 7:52:20	Ga9a	CDH	MT	first_team
8/18/2021 7:52:20	Nisha	CDH	MS	first_team
8/18/2021 7:52:20	Piggy	HOU	OT	first_team
8/18/2021 7:52:20	MuZe	LAG	MT	first_team
8/18/2021 7:52:20	ChoiSehwan	GZC	DPS	second_team
8/18/2021 7:52:20	Shy	HZS	DPS	second_team
8/18/2021 7:52:20	Gwangboong	NYXL	DPS	second_team
8/18/2021 7:52:20	Flora	NYXL	DPS	second_team
8/18/2021 7:52:20	Kaan	PAR	FS	second_team
8/18/2021 7:52:20	Vestola	PAR	OT	second_team
8/18/2021 8:23:39	Pelican	ATL	DPS	first_team
8/18/2021 8:23:39	Mmonk	CDH	FS	first_team
8/18/2021 8:23:39	Nisha	CDH	MS	first_team
8/18/2021 8:23:39	Piggy	HOU	OT	first_team
8/18/2021 8:23:39	Shy	HZS	DPS	first_team
8/18/2021 8:23:39	MuZe	LAG	MT	first_team
8/18/2021 8:23:39	Farway1987	CDH	FS	second_team
8/18/2021 8:23:39	Flora	NYXL	DPS	second_team
8/18/2021 8:23:39	Vestola	PAR	OT	second_team
8/18/2021 8:23:39	Dridro	PAR	MS	second_team
8/18/2021 8:23:39	Naga	PAR	DPS	second_team
8/18/2021 8:23:39	Mag	WAS	MT	second_team
8/18/2021 8:51:57	Mmonk	CDH	FS	first_team
8/18/2021 8:51:57	Ga9a	CDH	MT	first_team
8/18/2021 8:51:57	Nisha	CDH	MS	first_team
8/18/2021 8:51:57	Kaan	PAR	FS	first_team
8/18/2021 8:51:57	Aspire	TOR	DPS	first_team
8/18/2021 8:51:57	Pelican	ATL	DPS	second_team
8/18/2021 9:04:13	Pelican	ATL	DPS	first_team
8/18/2021 9:04:13	JJANGGU	HOU	MT	first_team
8/18/2021 9:04:13	Piggy	HOU	OT	first_team
8/18/2021 9:04:13	Shy	HZS	DPS	first_team
8/18/2021 9:04:13	Skewed	LAG	MS/FS	first_team
8/18/2021 9:04:13	Kaan	PAR	FS	first_team
8/18/2021 9:04:13	Gaebullssi	BOS	OT	second_team
8/18/2021 9:04:13	Faith	BOS	MS	second_team
8/18/2021 9:04:13	Mmonk	CDH	FS	second_team
8/18/2021 9:04:13	Ga9a	CDH	MT	second_team
8/18/2021 9:04:13	Flora	NYXL	DPS	second_team
8/18/2021 9:04:13	Aspire	TOR	DPS	second_team
8/18/2021 9:30:01	Pelican	ATL	DPS	first_team
8/18/2021 9:30:01	Piggy	HOU	OT	first_team
8/18/2021 9:30:01	Shy	HZS	DPS	first_team
8/18/2021 9:30:01	Skewed	LAG	MS/FS	first_team
8/18/2021 9:30:01	MuZe	LAG	MT	first_team
8/18/2021 9:30:01	Kaan	PAR	FS	first_team
8/18/2021 9:30:01	Mmonk	CDH	FS	second_team
8/18/2021 9:30:01	Ga9a	CDH	MT	second_team
8/18/2021 9:30:01	Nisha	CDH	MS	second_team
8/18/2021 9:30:01	ChoiSehwan	GZC	DPS	second_team
8/18/2021 9:30:01	Vestola	PAR	OT	second_team
8/18/2021 9:30:01	Naga	PAR	DPS	second_team
8/18/2021 10:03:42	Mmonk	CDH	FS	first_team
8/18/2021 10:03:42	Ga9a	CDH	MT	first_team
8/18/2021 10:03:42	Nisha	CDH	MS	first_team
8/18/2021 10:03:42	Shy	HZS	DPS	first_team
8/18/2021 10:03:42	Flora	NYXL	DPS	first_team
8/18/2021 10:03:42	Aspire	TOR	DPS	first_team
8/18/2021 10:03:42	Valentine	BOS	DPS	second_team
8/18/2021 10:03:42	Farway1987	CDH	FS	second_team
8/18/2021 10:03:42	ChoiSehwan	GZC	DPS	second_team
8/18/2021 10:03:42	Molanran	LAV	DPS	second_team
8/18/2021 10:03:42	Gwangboong	NYXL	DPS	second_team
8/18/2021 10:03:42	Mag	WAS	MT	second_team
8/18/2021 10:35:19	Pelican	ATL	DPS	first_team
8/18/2021 10:35:19	Mmonk	CDH	FS	first_team
8/18/2021 10:35:19	Ga9a	CDH	MT	first_team
8/18/2021 10:35:19	Piggy	HOU	OT	first_team
8/18/2021 10:35:19	Shy	HZS	DPS	first_team
8/18/2021 10:35:19	Skewed	LAG	MS/FS	first_team
8/18/2021 10:35:19	Nisha	CDH	MS	second_team
8/18/2021 10:35:19	ChoiSehwan	GZC	DPS	second_team
8/18/2021 10:35:19	MuZe	LAG	MT	second_team
8/18/2021 10:35:19	Flora	NYXL	DPS	second_team
8/18/2021 10:35:19	Dridro	PAR	MS	second_team
8/18/2021 10:35:19	Mag	WAS	MT	second_team
8/18/2021 10:36:18	Pelican	ATL	DPS	first_team
8/18/2021 10:36:18	Faith	BOS	MS	first_team
8/18/2021 10:36:18	Piggy	HOU	OT	first_team
8/18/2021 10:36:18	Shy	HZS	DPS	first_team
8/18/2021 10:36:18	Aztac	TOR	FS/OT	first_team
8/18/2021 10:36:18	Mag	WAS	MT	first_team
8/18/2021 10:36:18	ChoiSehwan	GZC	DPS	second_team
8/18/2021 10:36:18	MuZe	LAG	MT	second_team
8/18/2021 10:36:18	Flora	NYXL	DPS	second_team
8/18/2021 10:36:18	Kaan	PAR	FS	second_team
8/18/2021 10:36:18	Vestola	PAR	OT	second_team
8/18/2021 10:36:18	Dridro	PAR	MS	second_team
8/18/2021 11:55:32	Pelican	ATL	DPS	first_team
8/18/2021 11:55:32	Ga9a	CDH	MT	first_team
8/18/2021 11:55:32	Nisha	CDH	MS	first_team
8/18/2021 11:55:32	Piggy	HOU	OT	first_team
8/18/2021 11:55:32	Shy	HZS	DPS	first_team
8/18/2021 11:55:32	Kaan	PAR	FS	first_team
8/18/2021 11:55:32	Mmonk	CDH	FS	second_team
8/18/2021 11:55:32	JJANGGU	HOU	MT	second_team
8/18/2021 11:55:32	Flora	NYXL	DPS	second_team
8/18/2021 11:55:32	Vestola	PAR	OT	second_team
8/18/2021 11:55:32	Dridro	PAR	MS	second_team
8/18/2021 11:55:32	Naga	PAR	DPS	second_team
8/18/2021 13:02:43	Pelican	ATL	DPS	first_team
8/18/2021 13:02:43	Ga9a	CDH	MT	first_team
8/18/2021 13:02:43	Piggy	HOU	OT	first_team
8/18/2021 13:02:43	Shy	HZS	DPS	first_team
8/18/2021 13:02:43	Skewed	LAG	MS/FS	first_team
8/18/2021 13:02:43	Kaan	PAR	FS	first_team
8/18/2021 13:02:43	Valentine	BOS	DPS	second_team
8/18/2021 13:02:43	Mmonk	CDH	FS	second_team
8/18/2021 13:02:43	Nisha	CDH	MS	second_team
8/18/2021 13:02:43	MuZe	LAG	MT	second_team
8/18/2021 13:02:43	Flora	NYXL	DPS	second_team
8/18/2021 13:02:43	Vestola	PAR	OT	second_team
8/18/2021 13:44:18	Pelican	ATL	DPS	first_team
8/18/2021 13:44:18	Ga9a	CDH	MT	first_team
8/18/2021 13:44:18	Nisha	CDH	MS	first_team
8/18/2021 13:44:18	Piggy	HOU	OT	first_team
8/18/2021 13:44:18	Shy	HZS	DPS	first_team
8/18/2021 13:44:18	Kaan	PAR	FS	first_team
8/18/2021 13:44:18	Valentine	BOS	DPS	second_team
8/18/2021 13:44:18	Faith	BOS	MS	second_team
8/18/2021 13:44:18	JJANGGU	HOU	MT	second_team
8/18/2021 13:44:18	Skewed	LAG	MS/FS	second_team
8/18/2021 13:44:18	MuZe	LAG	MT	second_team
8/18/2021 13:44:18	Aspire	TOR	DPS	second_team
8/18/2021 14:44:54	Pelican	ATL	DPS	first_team
8/18/2021 14:44:54	Ga9a	CDH	MT	first_team
8/18/2021 14:44:54	Piggy	HOU	OT	first_team
8/18/2021 14:44:54	Shy	HZS	DPS	first_team
8/18/2021 14:44:54	Dridro	PAR	MS	first_team
8/18/2021 14:44:54	Naga	PAR	DPS	first_team
8/18/2021 14:44:54	Mmonk	CDH	FS	second_team
8/18/2021 14:44:54	JJANGGU	HOU	MT	second_team
8/18/2021 14:44:54	Gwangboong	NYXL	DPS	second_team
8/18/2021 14:44:54	Daan	PAR	MT	second_team
8/18/2021 14:44:54	Kaan	PAR	FS	second_team
8/18/2021 14:44:54	Vestola	PAR	OT	second_team
8/18/2021 15:31:21	Pelican	ATL	DPS	first_team
8/18/2021 15:31:21	Mmonk	CDH	FS	first_team
8/18/2021 15:31:21	Piggy	HOU	OT	first_team
8/18/2021 15:31:21	Shy	HZS	DPS	first_team
8/18/2021 15:31:21	Skewed	LAG	MS/FS	first_team
8/18/2021 15:31:21	MuZe	LAG	MT	first_team
8/18/2021 15:31:21	Ga9a	CDH	MT	second_team
8/18/2021 15:31:21	ChoiSehwan	GZC	DPS	second_team
8/18/2021 15:31:21	Flora	NYXL	DPS	second_team
8/18/2021 15:31:21	Kaan	PAR	FS	second_team
8/18/2021 15:31:21	Vestola	PAR	OT	second_team
8/18/2021 15:31:21	Dridro	PAR	MS	second_team
8/18/2021 16:18:33	Pelican	ATL	DPS	first_team
8/18/2021 16:18:33	Mmonk	CDH	FS	first_team
8/18/2021 16:18:33	Ga9a	CDH	MT	first_team
8/18/2021 16:18:33	Nisha	CDH	MS	first_team
8/18/2021 16:18:33	Piggy	HOU	OT	first_team
8/18/2021 16:18:33	Shy	HZS	DPS	first_team
8/18/2021 16:18:33	JJANGGU	HOU	MT	second_team
8/18/2021 16:18:33	Flora	NYXL	DPS	second_team
8/18/2021 16:18:33	Kaan	PAR	FS	second_team
8/18/2021 16:18:33	Vestola	PAR	OT	second_team
8/18/2021 16:18:33	Dridro	PAR	MS	second_team
8/18/2021 16:18:33	Naga	PAR	DPS	second_team
8/18/2021 16:43:38	Pelican	ATL	DPS	first_team
8/18/2021 16:43:38	Mmonk	CDH	FS	first_team
8/18/2021 16:43:38	Ga9a	CDH	MT	first_team
8/18/2021 16:43:38	Nisha	CDH	MS	first_team
8/18/2021 16:43:38	Piggy	HOU	OT	first_team
8/18/2021 16:43:38	Shy	HZS	DPS	first_team
8/18/2021 16:43:38	Gaebullssi	BOS	OT	second_team
8/18/2021 16:43:38	Faith	BOS	MS	second_team
8/18/2021 16:43:38	Farway1987	CDH	FS	second_team
8/18/2021 16:43:38	JJANGGU	HOU	MT	second_team
8/18/2021 16:43:38	Gwangboong	NYXL	DPS	second_team
8/18/2021 16:43:38	Flora	NYXL	DPS	second_team
8/18/2021 17:06:51	Pelican	ATL	DPS	first_team
8/18/2021 17:06:51	Ga9a	CDH	MT	first_team
8/18/2021 17:06:51	Nisha	CDH	MS	first_team
8/18/2021 17:06:51	Piggy	HOU	OT	first_team
8/18/2021 17:06:51	Kaan	PAR	FS	first_team
8/18/2021 17:06:51	Aspire	TOR	DPS	first_team
8/18/2021 17:06:51	Mmonk	CDH	FS	second_team
8/18/2021 17:06:51	Shy	HZS	DPS	second_team
8/18/2021 17:06:51	Skewed	LAG	MS/FS	second_team
8/18/2021 17:06:51	MuZe	LAG	MT	second_team
8/18/2021 17:06:51	Vestola	PAR	OT	second_team
8/18/2021 17:06:51	Naga	PAR	DPS	second_team
8/18/2021 17:17:43	Pelican	ATL	DPS	first_team
8/18/2021 17:17:43	Mmonk	CDH	FS	first_team
8/18/2021 17:17:43	Ga9a	CDH	MT	first_team
8/18/2021 17:17:43	Piggy	HOU	OT	first_team
8/18/2021 17:17:43	Shy	HZS	DPS	first_team
8/18/2021 17:17:43	Skewed	LAG	MS/FS	first_team
8/18/2021 17:17:43	Gaebullssi	BOS	OT	second_team
8/18/2021 17:17:43	Nisha	CDH	MS	second_team
8/18/2021 17:17:43	Gwangboong	NYXL	DPS	second_team
8/18/2021 17:17:43	Kaan	PAR	FS	second_team
8/18/2021 17:17:43	Mag	WAS	MT	second_team
8/18/2021 17:17:43	Assassin	WAS	DPS	second_team
8/18/2021 18:10:51	SparkR	LDN	DPS	first_team
8/18/2021 18:10:51	Hadi	LDN	MT	first_team
8/18/2021 18:10:51	Hybrid	LDN	DPS	first_team
8/18/2021 18:10:51	Molf1g	LDN	OT	first_team
8/18/2021 18:10:51	Kaan	PAR	FS	first_team
8/18/2021 18:10:51	Dridro	PAR	MS	first_team
8/18/2021 18:10:51	Mmonk	CDH	FS	second_team
8/18/2021 18:10:51	Joobi	HOU	MS	second_team
8/18/2021 18:10:51	Molanran	LAV	DPS	second_team
8/18/2021 18:10:51	Daan	PAR	MT	second_team
8/18/2021 18:10:51	Vestola	PAR	OT	second_team
8/18/2021 18:10:51	Naga	PAR	DPS	second_team
8/18/2021 19:35:30	Pelican	ATL	DPS	first_team
8/18/2021 19:35:30	Piggy	HOU	OT	first_team
8/18/2021 19:35:30	Skewed	LAG	MS/FS	first_team
8/18/2021 19:35:30	MuZe	LAG	MT	first_team
8/18/2021 19:35:30	Gwangboong	NYXL	DPS	first_team
8/18/2021 19:35:30	Kaan	PAR	FS	first_team
8/18/2021 19:35:30	Mmonk	CDH	FS	second_team
8/18/2021 19:35:30	Joobi	HOU	MS	second_team
8/18/2021 19:35:30	Vestola	PAR	OT	second_team
8/18/2021 19:35:30	Naga	PAR	DPS	second_team
8/18/2021 19:35:30	Aspire	TOR	DPS	second_team
8/18/2021 19:35:30	Mag	WAS	MT	second_team
8/18/2021 20:15:04	Pelican	ATL	DPS	first_team
8/18/2021 20:15:04	Mmonk	CDH	FS	first_team
8/18/2021 20:15:04	Nisha	CDH	MS	first_team
8/18/2021 20:15:04	Piggy	HOU	OT	first_team
8/18/2021 20:15:04	Shy	HZS	DPS	first_team
8/18/2021 20:15:04	Flora	NYXL	DPS	first_team
8/18/2021 20:15:04	Ga9a	CDH	MT	second_team
8/18/2021 20:15:04	ChoiSehwan	GZC	DPS	second_team
8/18/2021 20:15:04	JJANGGU	HOU	MT	second_team
8/18/2021 20:15:04	MuZe	LAG	MT	second_team
8/18/2021 20:15:04	Kaan	PAR	FS	second_team
8/18/2021 20:15:04	Aspire	TOR	DPS	second_team
8/18/2021 20:47:46	Mmonk	CDH	FS	first_team
8/18/2021 20:47:46	Shy	HZS	DPS	first_team
8/18/2021 20:47:46	Skewed	LAG	MS/FS	first_team
8/18/2021 20:47:46	MuZe	LAG	MT	first_team
8/18/2021 20:47:46	Flora	NYXL	DPS	first_team
8/18/2021 20:47:46	Vestola	PAR	OT	first_team
8/18/2021 20:47:46	Valentine	BOS	DPS	second_team
8/18/2021 20:47:46	Nisha	CDH	MS	second_team
8/18/2021 20:47:46	ChoiSehwan	GZC	DPS	second_team
